id,name,tagline,industry,industry_2,type,address,street,street_number,zip,country,city,sectors
1455545,TeamTalk,,Sports,,2,"London, United Kingdom",,,,United Kingdom,London,"financial service,sport"
1895852,Egf,EGF.gg,Sports,,2,"New York, NY, United States","","",10007,United States,New York,
109141,LuXXury Music Group,,Sports,,2,"United States, Chelsea",,,,United States,Chelsea,
1515809,The Sportsman Media,"Sports rights and sports marketing agency with core business activity to the acquisition and marketing of media rights, as well as marketing and management of sponsored projects",Sports,,2,"Mauerkircherstraße 1A, 81679 Munich, Germany",Mauerkircherstraße,1A,"",Germany,Munich,
165371,SportsSignup,Sports signup online registration solution that fully automates sports registration and sports league management,Sports,,2,"United States, Saratoga Springs",,,,United States,Saratoga Springs,
868648,Urban Sports Club,One membership gives you access to the largest and most flexible sports offer in your city,Sports,,4,"Michaelkirchstraße 20, 10179 Berlin, Germany",Michaelkirchstraße,20,"",Germany,Berlin,"city,membership management,sport,sports clubs,app,SaaS"
1480231,Anybuddy,Anybuddy connect Sportmen with sport Venues,Sports,,2,"165 Avenue de Bretagne, 59000 Lille, France",Avenue de Bretagne,,,France,Lille,"Gamification,community management"
224640,RightFitChicago,,Sports,,2,"United States, Chicago",,,,United States,Chicago,PR
1501160,ERIC Sports,Provider of sports video-analysis and reporting software,Sports,,2,"United Kingdom, London",,,SW1A 2,United Kingdom,London,"authentification,video"
136277,Yoga Works,Online teaching and learning programs for yoga and fitness helping people connect their minds and their bodies to center themselves and achieve a sense of calm,Sports,,4,"United States, Santa Monica",,,,United States,Santa Monica,
1638245,Adaptive Athletics at UH,Student organization dedicated to promoting athletic programs for students with disabilities,Sports,,8,"United States, Houston",,,77002,United States,Houston,
2011,Deporvillage,Online sports retailer focused on the tri sports and outdoor leading the Spanish market and with presence in latin Europe,Sports,,2,"Spain, Manresa",,,,Spain,Manresa,"camping,Human Resources,sport,Geopositioning,Navigation"
1415810,Myteam.com,Myteamcom an online center for amateur sports communities,Sports,,4,"United States, Woburn",,,,United States,Woburn,community
1520630,Clubpilatesfranchise.com,Home - Club Pilates Franchise,Sports,,2,"United States, Irvine",,,92606,United States,Irvine,
1492883,ESPN Player,"Smartphone application that enables users to access live sports and shows from espn, a cable and satellite channel",Sports,,2,"United Kingdom, Bristol, City Road",City Road,,BS1 3,United Kingdom,Bristol,app
1509536,Sansible Wearables,Wearable technology for rugby players to improve techniques and prevent shoulder injuries,Sports,,2,"Max Born Crescent, King's Buildings, Edinburgh EH9 3BF","","",EH9 3BF,United Kingdom,Scotland,"Wearable,app"
147021,Specialty Sports Venture,Vail Resort Retail Home,Sports,,2,"United States, Boulder",,,,United States,Boulder,Retail
1355929,Greco Physical Therapy and Sports Performance,"Greco Physical Therapy and Sports Performance delivers a one-on-one, hands-on approach to physical therapy treatments",Sports,,4,"United States, Greenvale",,,11548,United States,Greenvale,arts & culture
127497,qcue,"Offers pricing software for live entertainment events, allowing sports teams and concert promoters to set the right ticket prices",Sports,Music,2,"United States, Austin",,,,United States,Austin,"Music,Entertainment"
1598386,Hydrow,Provides connected indoor rowing machines,Sports,,2,"14 Arrow St, Cambridge, MA 02138, USA",Arrow Street,14,02138,United States,Cambridge,"community management,streaming"
1719323,Revolution Sports Marketing Group,International full service sports marketing agency,Sports,Marketing,15,"United Kingdom, London",,,SW1A 2,United Kingdom,London,"outside tech,communication,consulting services"
2896240,24hassistance,Assicurazioni online: calcolo polizze assicurative | 24hassistance,Sports,,2,"Milan, Lombardy, Italy","","",20121,Italy,Milan,
1799383,FITrate,"Das größte, vielfältigste und flexibelste Sportangebot in München",Sports,,2,"Germany, Munich, Ligsalzstraße, 32",Ligsalzstraße,32,80339,Germany,Munich,
1513636,OpenSportsTeam,SocialSportsPlatform,Sports,Food,2,"60311 Frankfurt, Germany",,,60311,Germany,Frankfurt,
169139,MediFit,"We’ve joined forces with @TeamEXOS to provide the best in fitness center management, design, innovation, and proven performance solutions for our clients",Sports,,2,"United States, Florham Park",,,07932,United States,Florham Park,"green technology,Human Resources,Delivery,community,consulting services"
1512494,CAPTN,CAPTN x Football reloaded,Sports,,2,"Stewart Park, Marton-in-Cleveland, Middlesbrough TS7 8AT, Verenigd Koninkrijk",,,,United Kingdom,Marton-in-Cleveland,"Casual Games,football,Fantasy Sports"
1522906,REvolution,"rEvolution | Integrated Sports Marketing, Built for Brands",Sports,Marketing,2,"United States, Chicago",,,60602,United States,Chicago,"Research,communication,agency"
1267955,Hibbett Sports,"Headquartered in Birmingham, AL, Hibbett Sports has a simple philosophy: it's all about the customer",Sports,,4,"United States, Birmingham",,,,United States,Birmingham,Retail
1263577,Boston Mobile Dance Studio,Key to win any competition the perfect modeling poses on stage will bring the right,Sports,,2,"United States, Boston",,,,United States,Boston,
1535863,Muzen Radio,Audio product and antique radio that combines modern technology with a vintage style,Sports,,2,China,,,,China,Beijing,Digital Entertainment
1250364,Blue Star Sports,"Frisco, texas-based provider of youth sports team and league management software",Sports,,4,"United States, Frisco",,,,United States,Frisco,
1387869,MiGym,Chicago-based mobile app solution provider that helps gyms across america become a constant part of their members’ lives,Sports,,2,"United States, Chicago",,,,United States,Chicago,"app,platform,SaaS,Messaging"
2954356,Move'Nsee,,Sports,,2,"29200, Brest, Brittany, France","","",29200,France,Brest,community management
75758,90min,"Minute Media is a sports media and technology company powered by authentic, socially driven content",Sports,Media,2,"United Kingdom, London, Poland Street, 6A",Poland Street,6A,W1F 8PT,United Kingdom,London,"football,Monetization,sports media and fans,Publishing,user generated,Content Management,sport,app,video,platform,branding,SaaS,Social,Advertising,Social Media,Entertainment"
1519628,360Player,360Player | Be your best,Sports,,2,"Sweden, Storfors","","",688 91,Sweden,Storfors,"sport,Training"
1251383,Omnigon,"Digital consulting firm that delivers strategic, technical and creative guidance and solutions",Sports,Marketing,2,"United States, New York",,,,United States,New York,"platform,Delivery,consulting services,SaaS,investing,Entertainment"
1501910,Fixers,"Using a blend of human curation and sophisticated machine learning, Fixers are the smart way to book",Sports,,2,"380 Richmond Rd, Kingston upon Thames KT2 5DB, UK",Richmond Road,"",KT2 5PR,United Kingdom,Kingston upon Thames,
1466225,"Spartan Race, Inc.",Spartan Race Inc. Obstacle Course Races,Sports,,2,"United States, Boston",,,02109,United States,Boston,"Lifestyle,Health"
121895,Catapult Sports,Creating wearable technologies to help athletes and teams perform to their true potential,Sports,,4,"75 High St, Prahran VIC 3181, Australia",High Street,75,3181,Australia,Prahran,
1839012,Digital Falcon,Aerial data analytics and product engineering,Sports,,2,Al QuozAl Quoz 3 - Dubai - United Arab Emirates,,,,United Arab Emirates,Dubai,
1382805,International Coach Federation,"Leading global organization for coaches, with more than 20,000 members in more than 100 countries worldwide",Travel,,2,"United States, Lexington",,,,United States,Lexington,community
1479965,Sailsharing,Boat rental site providing boat rental services,Travel,,2,"France, Paris","","",75001,France,Paris,
885965,Up-value,up-value | Digital Marketing,Travel,,2,"Schwetzingen, Germany","","","",Germany,Schwetzingen,
866898,E Airport Transfers,Good Airport Transportation,Travel,,2,"United Kingdom, Sipson, Sipson Road, 611",Sipson Road,611,UB7 0JD,United Kingdom,Sipson,"ride hailing,tourism,Travel,Aviation & Aerospace,outside tech"
1585,Airbnb,Peer-to-peer apartment rentals,Travel,,4,"888 Brannan St, San Francisco, CA 94103, USA",Brannan Street,888,94103,United States,San Francisco,"verified Unicorns and $1B exits,proptech,accommodation,booking,adventure,On-demand services,Travel & Tourism,Travel,vacation,Real Estate,peer-to-peer,mapping,video,Banking,renting,Search Engine,sharing economy,community,SaaS,Luxury,Navigation"
1410377,Elude,"Spontaneous travel search engine, creating a social platform for users to find the right flights, hotels and more",Travel,,2,"United States, New York",,,,United States,New York,"social network,Travel,Leisure,adventure,platform,Search Engine,SaaS,Social"
101888,Argophilia,,Travel,,2,"Germany, Trier",,,,Germany,Trier,Travel
1255591,Travopoly,The World's Greatest Vacation Company,Travel,,2,"United States, Plano",,,,United States,Plano,
952547,LodgeTax,Privately held hotel real estate tax services and consulting company,Travel,Real Estate,2,"Tampa, FL, USA",,,,United States,Tampa,"tax,hotel,accommodation,consulting services"
1547219,PlanMy.Travel,"The ultimate travel planning website It brings you the most experienced travel planners, supported by the best technology",Travel,,2,"India, Bengaluru",,,560002,India,Bengaluru,"communication,platform,consulting services"
1514115,Caissa Touristic,Startseite - Caissa Touristic (Group) AG,Travel,,2,"Burchardstraße 21, 20095 Hamburg, Duitsland",Burchardstraße,"","",Germany,Hamburg,"Travel,travel and tourism,tourism"
1256360,Chelsea Property Group,"Chelsea Property Group is engages in the ownership and operation of manufacturers’ outlet centers in the United States, Mexico, and Asia",Travel,Real Estate,2,"United States, Roseland",,,,United States,Roseland,"tourism,Retail"
1520069,Cozycozy,Cozycozy.com | accommodation meta-search,Travel,,2,"Paris, France",,,,France,Paris,"Leisure,Travel,vacation,hotel,travel and tourism,Price Comparison,camping,accommodation,Search Engine"
1813352,Togo Group,Togo Group,Travel,,2,"United States, Chicago",,,60602,United States,Chicago,platform
1285392,Somabar,"Affordable automated bartender for hotels, restaurants, lounges and bars",Travel,,2,"United States, Los Angeles",,,,United States,Los Angeles,"automated process,app,Automated Technology"
880444,Vacasa,Vacation Rentals Made Easy,Travel,,4,"Boise, ID, USA",,,,United States,Boise,"adventure travel,vacation rental,Travel,accommodation,tourism,Real Estate,Leisure,on-demand,Property Management,gig economy,brokerage,vacation,Search Engine,community"
2157,Expedia Group,"Travel deals: flights, hotels and holidays",Travel,,4,"1111 Expedia Group Way W, Seattle, WA 98119, USA",Expedia Group Way West,1111,98119,United States,Seattle,"hotel,vacation,Travel,booking,flight management,accommodation"
166394,PrivateFly,"Booking platform for private aviation charter, making it faster & easier to book a private jet, anywhere",Travel,,4,"Australia, Innisfail",,,4860,Australia,Innisfail,FT 1000
1257787,CHMWarnick,Provider of hotel asset management and owner advisory services in the us,Travel,Fintech,4,"United States, Beverly",,,,United States,Beverly,Asset management
919960,Turo,Offers car owners and travelers in the U.S. and Canada with a service to share vehicles by renting them,Travel,Transportation,4,"116 New Montgomery St, San Francisco, CA 94105, USA",New Montgomery Street,116,94105,United States,San Francisco,"verified Unicorns and $1B exits,gig economy,car rental,Money Management,peer-to-peer,car sharing,on-demand,Automotive,car,adventure,renting,sharing economy,community"
1492188,Shimtech Industries,Manufacturer of shims used to separate materials in the assembly of aircraft,Travel,Transportation,2,"Millington Rd, Hayes UB3 4AZ, Verenigd Koninkrijk",Millington Road,"","",United Kingdom,Hayes,outside tech
1437837,Recharge,Instantly book flexible-length stays at 4 and 5-Star hotels and only pay for the time you need,Travel,,2,"United States, San Francisco",,,,United States,San Francisco,"hotel,accommodation,Luxury"
10997,Clock Software | Clock PMS+,"Run more efficiently with unified and highly automated hotel PMS fully streamlining core processes like online distribution, billing, guest engagement and more",Travel,,2,"United Kingdom, London, Redcliffe Gardens, 27",Redcliffe Gardens,,SW10 9BH,United Kingdom,London,"system engineering,booking,Travel,hotel,accommodation,SaaS"
953905,Priceline,"Deals on Hotels, Flights and Rental Cars - Suborganisation of Booking Holdings",Travel,,4,"Norwalk, CT, USA",,,,United States,Norwalk,"flight management,Price Comparison,travel and tourism,accommodation,hotel,booking,deal comparison,renting"
